Author(s) ID	Year	Link
"57216589215;7409442366;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084007605&doi=10.3390%2fijerph17093082&partnerID=40&md5=0a33f67c361471c9154f23519c757583
"56418455700;57217026570;57118217400;7004207282;8612523700;57200337513;55863021500;23993442100;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085855327&partnerID=40&md5=c0a5893aeddc8057eda405cad8a34895
"22955205400;23984357400;25722980300;55321428000;6603165669;6602658385;55754861300;6701497897;8569635600;57216309492;7003632889;57200233149;57056413300;7004131599;8563748300;55881336400;16233100400;57209945480;7004714353;37033977100;36925164700;8944973000;57203904952;56257847300;57202353075;56305045000;7003669669;57216814689;6602421676;57211015002;56499269300;6603550419;8944973300;7004155093;6507352553;9042017800;57216814819;6602694531;10440816800;6507714534;57216310190;55364192200;56221991300;6602577203;42862424000;57216311015;6603790014;22952321000;6603589108;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084784513&doi=10.5543%2ftkda.2020.36713&partnerID=40&md5=7ab6638998becfcc01e4a6cffffffd53
"55364482100;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082805280&doi=10.1016%2fj.earlhumdev.2020.105026&partnerID=40&md5=240eb4891b35c64838fb22f94eff5cf1
"6603063182;10044384400;56769428600;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085158406&doi=10.1136%2fjitc-2020-000892&partnerID=40&md5=c1812df4b7d695ad56e781482c99f2f0
"7201675083;7202542994;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083212265&doi=10.1097%2fAOG.0000000000003873&partnerID=40&md5=89049efaca78de4411334788af919b71
"54883807400;57215682390;57215681790;57215550912;35195808200;26634997200;36113351400;57215694535;23990626200;57204002102;57215683897;57215690500;57205317048;57215693252;56899332800;56740337000;51663266700;57215125608;57215684535;57215686681;6603012281;36096719400;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082189367&doi=10.1016%2fS1473-3099%2820%2930144-4&partnerID=40&md5=274435ce53ebac9ea15eba4a15c59769
"25651017800;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084992591&doi=10.1007%2fs10273-020-2655-x&partnerID=40&md5=9ea1f37810b0cc2a3bc9cb94e120de4d
"57216889536;57216891785;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085155900&partnerID=40&md5=6812340083352e70c31484fdd93c39b6
"36509261200;56290694300;56512382500;57203069982;56235826500;7202164137;8858826600;57216772053;7004345054;55985226900;7005037423;7402002432;7003787662;7006797229;7005331011;7006770735;36038489100;7006380706;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084617664&doi=10.1093%2feurheartj%2fehaa373&partnerID=40&md5=0c32b51f49705296977d88ef749c96e4
"57217057338;57217053608;57217069008;36448085800;57217070316;57217065902;57217069081;57217069937;57217065547;57217070770;57217069082;57202112590;57217071356;57217066857;57217070997;57217068754;57217069965;56974007000;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086028349&doi=10.7554%2feLife.58040&partnerID=40&md5=5bdb630b1b5161b69e72f283e6a7e38a
"57200941160;57206189134;57200939483;35076717400;56016890000;57216356947;55918038000;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083259068&doi=10.1002%2fphar.2398&partnerID=40&md5=a1a94ac6731e400b78180d8bb4224187
"57192387486;57192396029;57212456485;57208250302;57193006802;57216203648;57212668641;57201636367;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083249544&doi=10.1128%2fJCM.00187-20&partnerID=40&md5=4b6178290ce8bcc64fa46c0d1c2f9200
"57216395934;56747584500;57216704656;56333744800;26431834500;35228762400;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084346951&doi=10.2196%2f19007&partnerID=40&md5=3915ac09075e0389ef0fbbbbb1e7adab
"55174851300;57212046070;57202391644;57206919663;57194471253;57194472156;57216558856;57217103434;57216334873;57217100344;57216345693;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086250231&doi=10.7507%2f1672-2531.202003097&partnerID=40&md5=e9bc6cdd412fae395d83ee94db1b85da
"6602561984;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085854862&doi=10.1177%2f0890334420927329&partnerID=40&md5=f41e3537f61bfa2378707b3678aacf49
"57216155049;57215970948;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085588617&doi=10.1038%2fd41586-020-01452-z&partnerID=40&md5=2ffcc3fed0a2228e1d0548d1ab5819b5
"57216155049;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085232464&doi=10.1038%2fd41586-020-01423-4&partnerID=40&md5=8db514306f91bcf83bc2cd049f3d7aab
"7401660725;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084453429&doi=10.1107%2fS2052252520004571&partnerID=40&md5=bd861befc5e6f5d2653b2cda04810c9c
"6602863603;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084110662&doi=10.1038%2fs41423-020-0377-z&partnerID=40&md5=2de51df9b3c634b22fe461eefdf2aced
"55750738600;57216256384;57215025577;57216352175;12760936400;8549225600;57216348660;35405352400;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083247513&doi=10.1111%2fjgh.15053&partnerID=40&md5=21836daf0b0e8a253d391aeb4c714867
"7404171482;7006558076;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083118917&doi=10.1111%2fdth.13380&partnerID=40&md5=ef14dfaa237856879038f5233880e4c9
"57209735806;57209735485;57215502502;57209737145;57215495793;16068521100;57215491554;57215500135;57194706060;36113678600;56874984700;57209740746;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85080978164&doi=10.1002%2fjmv.25711&partnerID=40&md5=ffdb871b4f30df2b876c7d89293be74e
"57209540583;16512277600;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85080975858&doi=10.1002%2fjmv.25698&partnerID=40&md5=0fdd2ca574e7fa6ca16b73e6dbbcb641
"56671347300;57216749304;57201757808;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085157175&doi=10.1136%2fjitc-2020-000898&partnerID=40&md5=4426c17a40ea3fb758a9bcab8be7a4b2
"57216657495;55259907400;56780800700;57216351034;57203432275;35300755700;57216087262;57216347040;55568080200;55494831000;57203326931;57216346097;50263572900;57216337453;57216087322;57216086648;9132965200;57216335018;57216505354;57209058566;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082860580&doi=10.1172%2fJCI137244&partnerID=40&md5=f1ec9f637318068ae8705c7f5bda68ec
[No author id available]	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082770317&doi=10.1016%2fS1473-3099%2820%2930224-3&partnerID=40&md5=07b6f4f3f79e26dad7ad1023184cb44a
"57196249169;57215550912;57215682390;54883807400;36113351400;57215683897;36096719400;51663266700;56549502200;57204002102;57215686681;57215693252;57004670200;57215125608;24331843100;57215694535;57215681790;57215690500;57205317048;26634997200;56740337000;7006629172;57215684535;56899332800;23990626200;6603012281;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082924837&doi=10.1016%2fS2468-2667%2820%2930073-6&partnerID=40&md5=8f3c0b90a211a97194583007a6a73b35
"57215909937;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083441907&doi=10.1016%2fj.biologicals.2020.04.003&partnerID=40&md5=c1e601898a2a8ed21ee6030b4ac26837
"14120128300;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084673226&doi=10.1681%2fASN.2020030375&partnerID=40&md5=b839d9ea6ee6ec5a1dcef85b0585717f
"57217111874;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086298505&doi=10.5455%2fJPMA.27&partnerID=40&md5=a5d09dbc3bd50411cedfd4bd243aa8f3
"35233829300;6701538864;57197278384;55712986100;57189095490;7004186010;7006595735;11640594200;7402932312;56017852200;35354006800;7006115492;55664161600;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084830267&doi=10.1016%2fj.waojou.2020.100125&partnerID=40&md5=2382fb5d0fb567a79ff6a2c2809c41e3
"57216890807;57216890490;57216891031;57216890228;57216891541;57216888968;57216890077;57216890376;57216890910;57216891533;57216890518;57216890019;57216891086;57216891020;57216890076;57216891123;57216891330;57216890920;57216890699;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085156790&partnerID=40&md5=d51b7f493e7628b5a4449464fcb6b4b2
"55325747600;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085522110&doi=10.3390%2fBIOMEDICINES8050109&partnerID=40&md5=6c7d432c58fbda63adeb05e27fa08d41
"7402000597;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084626345&partnerID=40&md5=ca5714c0738247350035bd735803668f
"57214783104;57206151332;57192524745;36055499900;57191329917;57216923553;57216924370;57216924593;57216385295;24485164200;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085333332&doi=10.3760%2fcma.j.cn112309-20200318-00124&partnerID=40&md5=269675af3d361c4e7348880375ccafc7
"57216920641;57216917846;57216916815;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085349887&doi=10.3760%2fcma.j.cn112309-20200312-00115&partnerID=40&md5=b0263961a1981472eb043f8ff0232c45
"57216884833;57216882066;57216883541;57216879374;57216887999;57216880431;57216874617;57207986253;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085132348&doi=10.3389%2ffmed.2020.00190&partnerID=40&md5=6c8c62e2594a13daedf49ff2f0abef26
"55925773400;56542747100;18434022000;7003913286;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084673747&doi=10.3389%2ffped.2020.00247&partnerID=40&md5=98609458db7595b209745d397c76955a
"57216556650;57216556888;57216926160;57216930549;57216917052;57216919972;57216556520;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085338937&doi=10.3760%2fcma.j.cn112309-20200303-00097&partnerID=40&md5=52c0034baa0853039815c4be3fb5368a
"6507550201;35411524900;55080114100;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084542760&doi=10.3389%2ffmed.2020.00185&partnerID=40&md5=e38fbc6df79ad052e26526fbcbf5494d
"57216790550;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084679794&doi=10.3389%2ffmed.2020.00192&partnerID=40&md5=195616dfadb7a506dc7b9cf2b4e8ef07
"55871646300;7101849972;6603766539;7003668704;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085124789&doi=10.3389%2ffped.2020.00213&partnerID=40&md5=51552d1fd6396bcd24ad3a6f5cf663db
[No author id available]	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083980872&doi=10.1038%2fd41586-020-01264-1&partnerID=40&md5=c11b6b7984ca1f87e36d847f9720344c
"36607486700;6701771607;7004566701;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084539029&doi=10.3389%2ffped.2020.00215&partnerID=40&md5=11e41e1de27e1a62c023463426b17d05
"57203157427;7801418996;6603848970;56087341300;16030250400;6603236159;16308747300;6505890291;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083975011&doi=10.1186%2fs13052-020-0820-x&partnerID=40&md5=7a4e5be0d54de114b80d73e9ca5bd909
"6506296272;7201383500;7004772259;7006351088;6602099849;24174793000;7102302577;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084192280&partnerID=40&md5=1b481b49efd75cd25bcb83cc4284be8f
"15756255200;7102763252;57216339827;57203199836;15832723300;57203043706;55846755300;8599352200;57194186788;57211006113;57216347045;56137171400;57216343367;57216343964;57216338905;14048667200;57209410894;57191750996;6602539833;6602754217;6701684999;7007053503;7006241346;6602551546;6602664202;7004358853;7101971810;7004350435;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083202710&doi=10.1126%2fscitranslmed.abb5883&partnerID=40&md5=c263362930e431346846a5343b545c4b
"57216767608;57216759536;57216765130;57216251248;57216764317;57216570107;57216556799;8859889500;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084559443&doi=10.3389%2ffpubh.2020.00152&partnerID=40&md5=49e342c07dc004456fd7db17df6885cc
"26632092500;24328657200;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084170485&partnerID=40&md5=cb89a8709e88024368be7f0d00bfa7f5
"6507468181;6603855386;57192870112;57201258661;57201273186;6504624988;25228433800;6701643487;7003525887;7004151423;26427960800;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084177737&partnerID=40&md5=7ba34e4c6372e9e2343b067a55a9daf3
"55916621500;26633773800;36008224900;55414338400;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084184159&partnerID=40&md5=87275d53e9b8754ecc874bb911a4ebdd
"8961329500;57208419376;57203050797;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084177230&partnerID=40&md5=6d5ed0d2ab4cfccf47aa6596bd73c034
"56112693700;56459767800;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084182405&partnerID=40&md5=31d36b50162fbb37e050e7dcad969d95
"57194059137;26643531200;6603895934;35902563900;7201536994;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084177181&partnerID=40&md5=d80ccbe58fc127559e5519dd644862b2
"55091050400;6506503688;54937786700;54420122200;14826859700;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084183200&partnerID=40&md5=dbd392b1424dad4c9d8770bbf0d3d42a
"57216557158;57216556511;57216556788;57216556462;57216556824;57216556447;57216557130;57216556624;57216557189;57216556772;57216556839;57216556625;57216264156;57216556834;57216556874;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083865977&doi=10.1021%2facsnano.0c02823&partnerID=40&md5=feb656b5398ccaa124f22d6f0d146674
"35229603400;57215487273;55660883300;57216626686;55665064300;7005852614;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084107617&doi=10.1186%2fs13054-020-02882-x&partnerID=40&md5=0af48a0e5ae722e71f41d88eac14a45c
"57194387663;57215051270;57216627432;54394478700;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084107278&doi=10.1186%2fs40249-020-00662-x&partnerID=40&md5=4a09a43d951be91763cf1e5920e637ac
"57216556539;57203081891;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083865774&doi=10.1021%2facsnano.0c02857&partnerID=40&md5=55c6410480fe413ccd32740d2516eb59
"57216627303;57216627224;57216626878;57216626753;57216627240;57216626749;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084107106&doi=10.1186%2fs12943-020-01209-2&partnerID=40&md5=2ccaed6c4122d3f5454ed2d73c40997b
"57216931901;56019552200;8941317500;57216926985;14049659100;57209528380;57208927437;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085300152&doi=10.3969%2fj.issn.1000-1158.2020.04.01&partnerID=40&md5=282c25b62ab7da3f05ff9f933876029c
"56946633800;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084328292&doi=10.3390%2fijerph17093067&partnerID=40&md5=c26932b934870cadae4cfd29ea8ab53f
"35725329700;22947127900;7003474970;55277607700;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083980578&doi=10.1073%2fpnas.2004999117&partnerID=40&md5=d9835e6b575311bfa1b979aa4e04faff
"57191365452;57191366204;57216338381;57197840431;57209118249;57216340203;57216342619;14028762300;6603333644;55471378000;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082840589&doi=10.1021%2facsnano.0c02624&partnerID=40&md5=c5a7d3f912c6c9ffcd9d59fc7058a381
"56815126400;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084245997&doi=10.5867%2fmedwave.2020.03.7891&partnerID=40&md5=f91e7c04cee5582132c1c45939728118
"36904573700;6604084943;35951889200;7102393593;13605428800;57216332877;49860951500;57216343485;7005680926;55743612000;7004571461;7006590487;6602398038;6602452903;56213221500;55376013100;57212402997;6508352361;57216123543;16505953800;7006525793;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083171999&doi=10.1001%2fjama.2020.5394&partnerID=40&md5=0117ab53146aa98aefe682d017a8ccda
"57211688792;55581715100;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086157329&doi=10.11569%2fwcjd.v28.i8.275&partnerID=40&md5=421be1890166a82b7c592f5cf4d3329e
"57216432454;57216627064;57216627144;57216342350;7202008308;12647704300;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084107211&doi=10.1186%2fs13054-020-02876-9&partnerID=40&md5=c5cb0910ccbe043f8263337c9190d0f5
"56278502100;57214896826;57215934898;57215544192;57214899559;57215935445;57214893775;57215931440;57216101196;57215935671;57198757110;24077788500;57215938186;57215935074;57215932558;57203143511;57203433460;57207695610;57215937913;57194589266;57207689153;57215931490;57215933767;57216480906;8965136800;7410218226;57190174032;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082418248&doi=10.1001%2fjama.2020.4783&partnerID=40&md5=992922002868bd323b2c5c0d95a08bed
"57204192474;7004238552;35410225100;7003906666;14057506100;56004527700;56653024600;7006627490;35085716600;57201592720;57193129766;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084107001&doi=10.1186%2fs13054-020-02894-7&partnerID=40&md5=fb17b38fcf1e2264489fd42533c6196e
"57216966038;57216968004;57216963356;57216969550;57216968962;57216971294;57216965750;57216969537;57216966068;57216970211;57216964294;57216967094;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085574925&doi=10.11855%2fj.issn.0577-7402.2020.04.06&partnerID=40&md5=c15d04261f941b4755876865de2ca676
"57216817272;26631865200;57217108757;57216816809;57216817523;57206781556;57217106271;7006256077;36484037200;57052587200;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084785689&doi=10.4081%2fmonaldi.2020.1300&partnerID=40&md5=3b92bce82985a885343f553dd8309281
"35611855600;57216645520;57216645283;56490260900;6602853753;6701529145;9239818700;24477118100;55292839700;6504288826;57203271030;7402418955;34974264400;35475807600;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084169388&doi=10.1186%2fs40463-020-00414-9&partnerID=40&md5=b8a4dc99677519478dc003ebae286aab
"57216776652;57216777228;55062115100;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084625466&partnerID=40&md5=88df6123cbb6f6228dae46a2482cb49b
"56611152500;7201973614;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083805513&doi=10.13345%2fj.cjb.200115&partnerID=40&md5=87782a0238806a2136ac0ee0189943af
"57216532721;57204395104;57216531539;57216530248;57216527219;57203524165;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083798389&doi=10.13345%2fj.cjb.200088&partnerID=40&md5=d53731b8c8da3fee6765007be97a2f2d
"57216610144;57216608834;57216608660;57216610125;57216609109;57216609700;57216608489;57200989893;57216608943;57216609627;57216609624;57216608444;57216610103;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084030573&doi=10.7507%2f1001-5515.202002034&partnerID=40&md5=00b072ea9dee955ee63871de88453798
"55586424900;57216525329;57216335225;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083776158&doi=10.13345%2fj.cjb.200094&partnerID=40&md5=cb32990c46a9d58869a8fc625a99402a
"57216610193;57216610124;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084031245&doi=10.7507%2f1001-5515.202002050&partnerID=40&md5=881d6c7addf0e8b92f4c60b87ef67ac8
"57207257661;57216706580;7006343526;7201477950;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084342268&doi=10.3389%2ffimmu.2020.00879&partnerID=40&md5=6cb8cd0da76720c7b782998564d052be
"57216696020;57216695020;57216694890;57216694186;57216692903;57208153819;8886801000;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084315957&doi=10.1186%2fs12941-020-00358-y&partnerID=40&md5=e5e3459753d5c2a29ee51096fd6432f6
"57190290343;28367790400;57216332854;6603483297;7003813990;55224074300;57216335346;57192955240;7006843618;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083001642&doi=10.1126%2fscience.abb3405&partnerID=40&md5=33206291338e46f5391359528716d478
"57210992674;55949536500;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084352206&doi=10.3389%2ffmed.2020.00184&partnerID=40&md5=78cab448de02b725bf8b151ccf9274a8
"57216609224;56848180500;57216609118;7005182474;36610575500;56044901100;8836256300;57207580740;57201058485;57216609792;23987797600;35332709400;57216609602;57216609294;57216609584;6507474095;57216608662;22136799100;56106166000;6506824524;7102536040;7101975778;23024176000;7005517474;6603271449;7003681941;12345420700;8836255900;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084030506&doi=10.1001%2fjamanetworkopen.2020.8857&partnerID=40&md5=32b9d70b6a64093b8a316cb824e92330
"24334620100;57216709149;57209102148;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084352770&doi=10.3389%2ffpubh.2020.00163&partnerID=40&md5=4709cfb998f59b1c62b24b2dd3a214b4
	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084107006&doi=10.33321%2fcdi.2020.44.36&partnerID=40&md5=13cc9bfe854fbe954e4b5b3e24b3ec30
"36998781200;57193859754;57215057499;55659090600;7005672378;23992957700;57216823629;56715857800;25228067000;57192235862;7004819100;57208494326;57212660197;56371435100;37117793800;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084836183&doi=10.3389%2ffmed.2020.00170&partnerID=40&md5=7272f7d476a8e6e282f562e7f98e4802
"57216125226;57216609906;57215832200;57215830885;57215835643;7202784409;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084030374&doi=10.1186%2fs13054-020-02893-8&partnerID=40&md5=01d9e612fcccaf8e0196c7f7729a7fe5
"57194233453;55931136000;57192328135;56382368800;7102710315;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084352425&doi=10.3389%2ffmed.2020.00146&partnerID=40&md5=b244bdaa7fca903ac359554ceee3cf9d
"7401588986;57195480415;6506741368;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084030453&doi=10.1186%2fs12978-020-0900-9&partnerID=40&md5=9c45a415e531e179c2f818e5e15996eb
"7101722384;6507584308;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084608847&partnerID=40&md5=6245bbe68621647a32dca39f20af962f
"57213166659;57192719665;57196655662;57103103500;57216579614;6602165152;7004137192;7003426796;8791594200;36048808600;6701834393;56829387600;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083948438&doi=10.1186%2fs12967-020-02344-6&partnerID=40&md5=fe7b5c36e407827c00a830cc56941076
"55970919900;57216605209;57216605784;56388042000;57216605433;57216605931;57216604281;57216605685;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084026712&doi=10.1186%2fs12931-020-01363-7&partnerID=40&md5=41952d4969da90e220922e03b99c968a
"56045160800;6507715234;57216606252;6602431714;35369730800;7005220487;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084024885&doi=10.1186%2fs12969-020-00422-z&partnerID=40&md5=46d32092bceadb6058398f3b074e568f
"57216961896;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085538669&doi=10.16250%2fj.32.1374.2020092&partnerID=40&md5=da0b5001b6c7e5a6fa6b467acf708107
"56273853600;57194209431;57194198752;55295298700;13005908900;35101912100;57192339162;6701621093;22942200900;11241070700;7006817968;57127182000;57205394457;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084253947&doi=10.3389%2ffonc.2020.00665&partnerID=40&md5=fb4c2aa6f7c8243ccac94142a623383f
"23392106600;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083845426&doi=10.1126%2fscitranslmed.abb5673&partnerID=40&md5=e9fe4913bf4406a1c903ae855c21ae5e
"57078368300;57216692415;13407082800;55826535100;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084309841&doi=10.1039%2fd0ra01899f&partnerID=40&md5=fd7217aa63086966dd3b5abcbe1e2a7d
"57216407601;6603234930;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083419292&doi=10.3906%2fsag-2003-260&partnerID=40&md5=b6f66f4abe263994fe49d62b616e5cfe
"55585829000;35774218700;57216338548;57216558502;7006511981;57205687589;57208788284;57216559444;57199420069;57205925614;34771204700;57205375081;57216559134;57204092213;57216558652;57216559333;57216559362;57216558877;57216559100;57216559576;57216558908;8513212000;57216559073;57216559239;56521848700;57203728261;14627076300;55447370800;7202784409;57216111976;7202019213;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083871498&doi=10.1136%2fbmj.m1443&partnerID=40&md5=e204be55f6b1ce99b2b8112ec2908f45
"6603386585;57195131793;15032847800;54394482600;55557817600;55934922100;57216460174;57216204234;7005055717;7202648308;7004067242;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083489819&doi=10.1073%2fpnas.2004064117&partnerID=40&md5=b867985f28e9c0aab9755db5fc85e278
"57172919200;57216672466;14016488400;57216345990;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084266829&doi=10.3389%2ffpubh.2020.00146&partnerID=40&md5=1c644ce8ac9b880307e3984a23f6c5d2
"55508208800;57216674468;57194445199;57205464313;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084253784&doi=10.3389%2ffpubh.2020.00151&partnerID=40&md5=8aff880285e3dfe40dde60109829f4ca
"7003612257;57192398081;55757310900;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083865715&doi=10.2217%2fimt-2020-0077&partnerID=40&md5=aa2ac0f8f5c3ee57b7aa006a4e925645
"57216673419;57216673829;57216672666;6602706884;55391796000;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084264007&doi=10.3389%2ffimmu.2020.00811&partnerID=40&md5=35f3c6131c564a1ac619e5033ac18352
"57216608567;57216609618;8586843300;57216609353;23396832100;57216608412;57216608899;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084031090&doi=10.4414%2fsmw.2020.20257&partnerID=40&md5=b12d0c6251f97f6cf2c7ad11624ff451
"7004412881;57212628470;57216525603;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083789628&partnerID=40&md5=dafe4e4cbe26de1b7efe05fe6e783953
"57192384232;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083774037&partnerID=40&md5=4b0212b2f3751de53d39c918e3a4f276
"56402327000;57197708985;57195309778;57213256610;57213751237;56095270100;57197721373;36052543500;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083806444&partnerID=40&md5=20b9de1d291d88582f87698622e5e96b
"57212303638;7402485056;57212492713;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084645804&doi=10.3332%2fECANCER.2020.ED100&partnerID=40&md5=8f857f10eca0094e519e491d377f6229
"36728971500;57216528342;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083764667&partnerID=40&md5=ba27a2263f966ee86caa444489b3ea16
